id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14625366,Estupendo piso en el centro de Málaga,12762864,Alfonso,,Centro,36.71368,-4.4292,Entire home/apt,70,7,4,2020-07-26,0.05,3,72,0,CTC-2018195611
14785864,Exquisito y encantador. Museos y Catedral,11318862,Maria Palma,,Centro,36.72034,-4.41824,Entire home/apt,,4,61,2024-10-20,0.62,7,0,7,VUT/MA/03108
14814408,Gran Apartamento Centro Histórico,61576900,Belén,,Centro,36.72205,-4.42284,Entire home/apt,285,2,116,2024-12-26,1.15,1,162,18,VFT/MA/05317
14890388,Bonita habitación gran piso,93418513,Juan,,Bailen-Miraflores,36.72347,-4.44484,Private room,,5,48,2024-11-12,0.48,1,303,7,CTC2019100717
14898686,P&P Apartaments Lagunillas Terraza,57881823,Antonio,,Centro,36.72447,-4.41654,Entire home/apt,81,2,191,2024-10-07,1.89,9,300,12,VTF/MA/06747
14922043,iloftmalaga Premium Centro Historico I,80225433,I Loft Malaga,,Centro,36.71929,-4.4246,Entire home/apt,192,1,19,2023-12-08,0.23,218,311,0,A/MA/01438
14929819,Bright room in the historic center,88640184,Maria Victoria,,Centro,36.72556,-4.4177,Private room,35,1,405,2024-11-27,4.01,3,227,53,VUT/MA/14928
14939415,Autocaravanas Nuevas 2024,68792228,Autocaravanas,,Churriana,36.67047,-4.46708,Entire home/apt,115,5,2,2024-10-17,0.12,3,364,1,Exempt
14961316,Molina Lario by Living4Malaga,94173177,Living4Malaga,,Centro,36.72101,-4.42003,Entire home/apt,164,1,20,2024-12-22,0.46,109,284,13,VUT/MA/03771
14961319,Carreteria 43-303 by Living4malaga,94173177,Living4Malaga,,Centro,36.723877557941705,-4.424702217264716,Entire home/apt,62,1,1,2021-09-06,0.02,109,301,0,2953211UF7625S0001KT
14961320,Carretería 43 - 203 by Living4Malaga,94173177,Living4Malaga,,Centro,36.724049730087685,-4.423234273907294,Entire home/apt,62,1,39,2024-06-15,1.16,109,313,4,2953211UF7625S0001KT
14961321,Carreteria 43-201 by Living4malaga,94173177,Living4Malaga,,Centro,36.72418925897509,-4.423081137807541,Entire home/apt,57,1,0,,,109,299,0,2953211UF7625S0001KT
14961323,Carreteria 43-102 by Living4malaga,94173177,Living4Malaga,,Centro,36.72312,-4.42268,Entire home/apt,57,1,1,2024-07-04,0.16,109,347,1,VFT/MA/01346
14961326,Suite San Francisco by Living4Malaga,94173177,Living4Malaga,,Centro,36.72414,-4.42279,Entire home/apt,169,1,13,2024-08-23,0.39,109,365,7,VUT/MA/00041
14961329,Atarazanas Executive by Living4Malaga,94173177,Living4Malaga,,Centro,36.71862,-4.42335,Entire home/apt,164,1,75,2024-11-17,0.88,109,296,19,VUT/MA/01030
14961330,Mariblanca Balcón Exterior 1A by Living4Malaga,94173177,Living4Malaga,,Centro,36.72444,-4.42023,Entire home/apt,176,1,97,2024-10-04,0.97,109,293,13,A/MA/01359
14961331,Mariblanca Superior 1C by Living4malaga,94173177,Living4Malaga,,Centro,36.72467,-4.41993,Entire home/apt,168,1,3,2024-11-15,0.04,109,285,2,A/MA/01359
14961332,Mariblanca Duplex 2C by Living4Malaga,94173177,Living4Malaga,,Centro,36.72443,-4.42024,Entire home/apt,212,1,126,2024-12-02,3.58,109,264,28,A/MA/01359
14961338,Ático Cervantes by Living4Malaga,94173177,Living4Malaga,,Centro,36.72324,-4.41925,Entire home/apt,188,1,111,2024-12-28,1.26,109,341,17,VUT/MA/03772
